Date,Fund Value
2019-09-03 00:00:00,1.0318
2019-09-02 00:00:00,1.0317
2019-08-30 00:00:00,1.0316
2019-08-29 00:00:00,1.0316
2019-08-28 00:00:00,1.0315
2019-08-27 00:00:00,1.0315
2019-08-23 00:00:00,1.0311
2019-08-22 00:00:00,1.0311
2019-08-20 00:00:00,1.0310
2019-08-19 00:00:00,1.0309
2019-08-16 00:00:00,1.0308
2019-08-15 00:00:00,1.0307
2019-08-14 00:00:00,1.0306
2019-08-13 00:00:00,1.0306
2019-08-09 00:00:00,1.0304
2019-08-08 00:00:00,1.0303
2019-08-07 00:00:00,1.0303
2019-08-06 00:00:00,1.0302
2019-08-05 00:00:00,1.0301
2019-08-02 00:00:00,1.0300
2019-08-01 00:00:00,1.0300
2019-07-30 00:00:00,1.0299
2019-07-29 00:00:00,1.0298
2019-07-26 00:00:00,1.0297
2019-07-25 00:00:00,1.0296
2019-07-24 00:00:00,1.0296
2019-07-23 00:00:00,1.0295
2019-07-22 00:00:00,1.0294
2019-07-19 00:00:00,1.0293
2019-07-18 00:00:00,1.0292
2019-07-17 00:00:00,1.0292
2019-07-16 00:00:00,1.0291
2019-12-13 00:00:00,${dollarStarterFundVal}
2019-12-12 00:00:00,1.0364
2019-12-11 00:00:00,1.0364
2019-12-10 00:00:00,1.0363
2019-12-09 00:00:00,1.0362
2019-12-05 00:00:00,1.0361
2019-12-04 00:00:00,1.0360
2019-12-02 00:00:00,1.0359
2019-11-29 00:00:00,1.0358
2019-11-28 00:00:00,1.0357
2019-11-27 00:00:00,1.0357
2019-11-25 00:00:00,1.0356
2019-11-22 00:00:00,1.0355
2019-11-21 00:00:00,1.0354
2019-11-19 00:00:00,1.0353
2019-11-18 00:00:00,1.0353
2019-11-15 00:00:00,1.0352
2019-11-14 00:00:00,1.0351
2019-11-13 00:00:00,1.0351
2019-11-12 00:00:00,1.0350
2019-11-11 00:00:00,1.0350
2019-11-08 00:00:00,1.0349
2019-11-07 00:00:00,1.0348
2019-11-06 00:00:00,1.0348
2019-11-05 00:00:00,1.0347
2019-11-04 00:00:00,1.0347
2019-10-31 00:00:00,1.0345
2019-10-30 00:00:00,1.0345
2019-10-29 00:00:00,1.0344
2019-10-28 00:00:00,1.0344
2019-10-25 00:00:00,1.0342
2019-10-24 00:00:00,1.0342
2019-10-23 00:00:00,1.0341
2019-10-22 00:00:00,1.0341
2019-10-21 00:00:00,1.0340
2019-10-18 00:00:00,1.0339
2019-10-17 00:00:00,1.0339
2019-10-16 00:00:00,1.0338
2019-10-15 00:00:00,1.0338
2019-10-14 00:00:00,1.0337
2019-10-11 00:00:00,1.0336
2019-10-10 00:00:00,1.0335
2019-10-09 00:00:00,1.0335
2019-10-08 00:00:00,1.0334
2019-10-07 00:00:00,1.0334
2019-10-04 00:00:00,1.0332
2019-10-03 00:00:00,1.0332
2019-10-02 00:00:00,1.0331
2019-10-01 00:00:00,1.0331
2019-09-30 00:00:00,1.0330
2020-03-04 00:00:00,1.0407
2020-03-03 00:00:00,1.0407
2020-03-02 00:00:00,1.0404
2020-02-28 00:00:00,1.0404
2020-02-27 00:00:00,1.0403
2020-02-26 00:00:00,1.0403
2020-02-24 00:00:00,1.0401
2020-02-21 00:00:00,1.0399
2020-02-20 00:00:00,1.0399
2020-02-19 00:00:00,1.0398
2020-02-18 00:00:00,1.0398
2020-02-17 00:00:00,1.0397
2020-02-14 00:00:00,1.0396
2020-02-13 00:00:00,1.0396
2020-02-12 00:00:00,1.0395
2020-02-11 00:00:00,1.0395
2020-02-10 00:00:00,1.0394
2020-02-07 00:00:00,${dollarStarterFundVal}
2020-02-06 00:00:00,1.0391
2020-02-05 00:00:00,1.0391
2020-02-04 00:00:00,1.0391
2020-02-03 00:00:00,1.0390
2020-01-31 00:00:00,1.0389
2020-01-30 00:00:00,1.0388
2020-01-29 00:00:00,1.0388
2020-01-28 00:00:00,1.0387
2020-01-27 00:00:00,1.0386
2020-01-24 00:00:00,1.0385
2020-01-23 00:00:00,1.0384
