Date,Fund Value
2019-09-03 00:00:00,3.7487
2019-09-02 00:00:00,3.7515
2019-08-30 00:00:00,3.7418
2019-08-29 00:00:00,3.7173
2019-08-28 00:00:00,3.7262
2019-08-27 00:00:00,3.7154
2019-08-23 00:00:00,3.7467
2019-08-22 00:00:00,3.7513
2019-08-20 00:00:00,3.7383
2019-08-19 00:00:00,3.7137
2019-08-16 00:00:00,3.6968
2019-08-15 00:00:00,3.7063
2019-08-14 00:00:00,3.7332
2019-08-13 00:00:00,3.7299
2019-08-09 00:00:00,3.7420
2019-08-08 00:00:00,3.7047
2019-08-07 00:00:00,3.7009
2019-08-06 00:00:00,3.7061
2019-08-05 00:00:00,3.7474
2019-08-02 00:00:00,3.7832
2019-08-01 00:00:00,3.7921
2019-07-30 00:00:00,3.8102
2019-07-29 00:00:00,3.8129
2019-07-26 00:00:00,3.8087
2019-07-25 00:00:00,3.8067
2019-07-24 00:00:00,3.7984
2019-07-23 00:00:00,3.7935
2019-07-22 00:00:00,3.8006
2019-07-19 00:00:00,3.7906
2019-07-18 00:00:00,3.7962
2019-07-17 00:00:00,3.8025
2019-07-16 00:00:00,3.8064
2019-12-13 00:00:00,${dollarAdvantageFund}
2019-12-12 00:00:00,3.8429
2019-12-11 00:00:00,3.8408
2019-12-10 00:00:00,3.8465
2019-12-09 00:00:00,3.8441
2019-12-05 00:00:00,3.8310
2019-12-04 00:00:00,3.8119
2019-12-02 00:00:00,3.8514
2019-11-29 00:00:00,3.8552
2019-11-28 00:00:00,3.8539
2019-11-27 00:00:00,3.8449
2019-11-25 00:00:00,3.8199
2019-11-22 00:00:00,3.8218
2019-11-21 00:00:00,3.8331
2019-11-19 00:00:00,3.8252
2019-11-18 00:00:00,3.8140
2019-11-15 00:00:00,3.8000
2019-11-14 00:00:00,3.7930
2019-11-13 00:00:00,3.7975
2019-11-12 00:00:00,3.7904
2019-11-11 00:00:00,3.7930
2019-11-08 00:00:00,3.8040
2019-11-07 00:00:00,3.7997
2019-11-06 00:00:00,3.8063
2019-11-05 00:00:00,3.8169
2019-11-04 00:00:00,3.8056
2019-10-31 00:00:00,3.7907
2019-10-30 00:00:00,3.7853
2019-10-29 00:00:00,3.7829
2019-10-28 00:00:00,3.7715
2019-10-25 00:00:00,3.7682
2019-10-24 00:00:00,3.7606
2019-10-23 00:00:00,3.7654
2019-10-22 00:00:00,3.7643
2019-10-21 00:00:00,3.7664
2019-10-18 00:00:00,3.7719
2019-10-17 00:00:00,3.7603
2019-10-16 00:00:00,3.7587
2019-10-15 00:00:00,3.7470
2019-10-14 00:00:00,3.7494
2019-10-11 00:00:00,3.7217
2019-10-10 00:00:00,3.7127
2019-10-09 00:00:00,3.7077
2019-10-08 00:00:00,3.7294
2019-10-07 00:00:00,3.7221
2019-10-04 00:00:00,3.6938
2019-10-03 00:00:00,3.6952
2019-10-02 00:00:00,3.7361
2019-10-01 00:00:00,3.7403
2019-09-30 00:00:00,3.7457
2020-03-04 00:00:00,3.8082
2020-03-03 00:00:00,3.7732
2020-03-02 00:00:00,3.7120
2020-02-28 00:00:00,3.8024
2020-02-27 00:00:00,3.8746
2020-02-26 00:00:00,3.9104
2020-02-24 00:00:00,4.0063
2020-02-21 00:00:00,4.0314
2020-02-20 00:00:00,4.0437
2020-02-19 00:00:00,4.0281
2020-02-18 00:00:00,4.0363
2020-02-17 00:00:00,4.0329
2020-02-14 00:00:00,4.0268
2020-02-13 00:00:00,4.0260
2020-02-12 00:00:00,4.0144
2020-02-11 00:00:00,3.9953
2020-02-10 00:00:00,3.9890
2020-02-07 00:00:00,${dollarAdvantageFund}
2020-02-06 00:00:00,3.9884
2020-02-05 00:00:00,3.9714
2020-02-04 00:00:00,3.9372
2020-02-03 00:00:00,3.9372
2020-01-31 00:00:00,3.9424
2020-01-30 00:00:00,3.9569
2020-01-29 00:00:00,3.9487
2020-01-28 00:00:00,3.9396
2020-01-27 00:00:00,3.9843
2020-01-24 00:00:00,3.9782
2020-01-23 00:00:00,3.9942
2020-01-22 00:00:00,3.9806
2020-01-21 00:00:00,3.9879
2020-01-20 00:00:00,3.9877
2020-01-17 00:00:00,3.9746
2020-01-16 00:00:00,3.9651
2020-01-14 00:00:00,3.9524
2020-01-10 00:00:00,3.9385
2020-01-09 00:00:00,3.9226
2020-01-08 00:00:00,3.9228
2020-01-07 00:00:00,3.9170
2020-01-06 00:00:00,3.9182
2020-01-03 00:00:00,3.9250
2020-01-02 00:00:00,3.9047
2019-12-27 00:00:00,3.8944
2019-12-26 00:00:00,3.8945
2019-12-23 00:00:00,3.8903
2019-12-20 00:00:00,3.8785
2019-12-19 00:00:00,3.8753
2019-12-18 00:00:00,3.8780
2019-12-17 00:00:00,3.8761
2019-12-16 00:00:00,3.8573
2020-03-05 00:00:00,3.8339
