Date,Fund Value
2019-07-29 00:00:00,3.9803
2019-07-26 00:00:00,3.9753
2019-07-25 00:00:00,4.0011
2019-07-24 00:00:00,3.9695
2019-07-23 00:00:00,3.9904
2019-07-22 00:00:00,3.9909
2019-07-19 00:00:00,3.9978
2019-07-18 00:00:00,3.9913
2019-07-17 00:00:00,3.9821
2019-07-16 00:00:00,3.9870
2019-12-13 00:00:00,${balancedFundVal}
2019-12-12 00:00:00,3.8274
2019-12-11 00:00:00,3.8468
2019-12-10 00:00:00,3.8398
2019-12-09 00:00:00,3.8471
2019-12-05 00:00:00,3.8512
2019-12-04 00:00:00,3.8599
2019-12-02 00:00:00,3.8801
2019-11-29 00:00:00,3.8376
2019-11-28 00:00:00,3.8427
2019-11-27 00:00:00,3.8608
2019-11-25 00:00:00,3.8398
2019-11-22 00:00:00,3.8558
2019-11-21 00:00:00,3.8583
2019-11-19 00:00:00,3.8875
2019-11-18 00:00:00,3.8760
2019-11-15 00:00:00,3.8922
2019-11-14 00:00:00,3.8931
2019-11-13 00:00:00,3.8948
2019-11-12 00:00:00,3.9114
2019-11-11 00:00:00,3.9136
2019-11-08 00:00:00,3.9348
2019-11-07 00:00:00,3.9421
2019-11-06 00:00:00,3.9278
2019-11-05 00:00:00,3.9855
2019-11-04 00:00:00,3.9426
2019-10-31 00:00:00,3.9128
2019-10-30 00:00:00,3.9289
2019-10-29 00:00:00,3.9184
2019-10-28 00:00:00,3.9047
2019-10-25 00:00:00,3.8947
2019-10-24 00:00:00,3.9022
2019-10-23 00:00:00,3.8929
2019-10-22 00:00:00,3.8989
2019-10-21 00:00:00,3.8836
2019-10-18 00:00:00,3.8839
2019-10-17 00:00:00,3.8906
2019-10-16 00:00:00,3.8875
2019-10-15 00:00:00,3.8678
2019-10-14 00:00:00,3.8761
2019-10-11 00:00:00,3.8682
2019-10-10 00:00:00,3.8445
2019-10-09 00:00:00,3.8164
2019-10-08 00:00:00,3.8386
2019-10-07 00:00:00,3.8220
2019-10-04 00:00:00,3.8275
2019-10-03 00:00:00,3.7782
2019-10-02 00:00:00,3.8020
2019-10-01 00:00:00,3.8387
2019-09-30 00:00:00,3.8525
2020-03-04 00:00:00,3.5618
2020-03-03 00:00:00,3.5365
2020-03-02 00:00:00,3.5240
2020-02-28 00:00:00,3.5334
2020-02-27 00:00:00,3.5895
2020-02-26 00:00:00,3.5692
2020-02-24 00:00:00,3.6520
2020-02-21 00:00:00,3.7050
2020-02-20 00:00:00,3.7197
2020-02-19 00:00:00,3.7085
2020-02-18 00:00:00,3.6892
2020-02-17 00:00:00,3.6892
2020-02-14 00:00:00,3.6761
2020-02-13 00:00:00,3.7135
2020-02-12 00:00:00,3.7106
2020-02-11 00:00:00,3.7271
2020-02-10 00:00:00,3.7228
2020-02-07 00:00:00,${balancedFundVal}
2020-02-06 00:00:00,3.7402
2020-02-05 00:00:00,3.6960
2020-02-04 00:00:00,3.6618
2020-02-03 00:00:00,3.6359
2020-01-31 00:00:00,3.6620
2020-01-30 00:00:00,3.7186
2020-01-29 00:00:00,3.7333
2020-01-28 00:00:00,3.7382
2020-01-27 00:00:00,3.7670
2020-01-24 00:00:00,3.7791
2020-01-23 00:00:00,3.7722
2020-01-22 00:00:00,3.7262
2020-01-21 00:00:00,3.7205
2020-01-20 00:00:00,3.7449
2020-01-17 00:00:00,3.8062
2020-01-16 00:00:00,3.7895
2020-01-14 00:00:00,3.8332
2020-01-10 00:00:00,3.8353
2020-01-09 00:00:00,3.8411
2020-01-08 00:00:00,3.8233
2020-01-07 00:00:00,3.8582
2020-01-06 00:00:00,3.8492
2020-01-03 00:00:00,3.8671
2020-01-02 00:00:00,3.8424
2019-12-27 00:00:00,3.8640
2019-12-26 00:00:00,3.8745
2019-12-23 00:00:00,3.8716
2019-12-20 00:00:00,3.8450
2019-12-19 00:00:00,3.8087
2019-12-18 00:00:00,3.8334
2019-12-17 00:00:00,3.8262
2019-12-16 00:00:00,3.8227
2020-03-05 00:00:00,3.5633
2020-03-10 00:00:00,3.3975
2020-03-11 00:00:00,3.4054
2020-03-12 00:00:00,3.2050
2020-03-13 00:00:00,3.2116
2020-03-16 00:00:00,3.0507
2020-03-18 00:00:00,3.0507
2020-03-19 00:00:00,2.8239
2020-03-20 00:00:00,2.8773
2020-03-23 00:00:00,2.8455
2020-03-24 00:00:00,2.8590
2020-03-25 00:00:00,2.9415
2020-03-26 00:00:00,3.0627
2020-03-27 00:00:00,3.0117
2020-03-30 00:00:00,2.9612
2020-03-31 00:00:00,3.0190
2020-04-01 00:00:00,3.0430
2020-04-02 00:00:00,3.0238
2020-04-03 00:00:00,3.0226
2020-04-06 00:00:00,3.0867
2020-04-07 00:00:00,3.1130
2020-04-08 00:00:00,3.0689
2020-04-13 00:00:00,3.1049
2020-04-14 00:00:00,3.1604
2020-04-15 00:00:00,3.2134
2020-04-16 00:00:00,3.0855
2020-04-17 00:00:00,3.1711
2020-04-20 00:00:00,3.1564
2020-04-21 00:00:00,3.1004
2020-04-22 00:00:00,3.0945
2020-04-23 00:00:00,3.1071
2020-04-24 00:00:00,3.0690
2020-04-27 00:00:00,3.0632
2020-04-28 00:00:00,3.1011
2020-04-29 00:00:00,3.1239
2020-04-30 00:00:00,3.1451
2020-05-04 00:00:00,3.1055
2020-05-05 00:00:00,3.1372
2020-05-06 00:00:00,3.1305
2020-05-07 00:00:00,3.1374
2020-05-08 00:00:00,3.1280
2020-05-11 00:00:00,3.1436
2020-05-12 00:00:00,3.1365
2020-05-13 00:00:00,3.1294
2020-05-14 00:00:00,3.1397
