Date,Fund Value
2019-09-03 00:00:00,1.0021
2019-09-02 00:00:00,1.0167
2019-08-30 00:00:00,1.0246
2019-08-29 00:00:00,1.0135
2019-08-28 00:00:00,1.0078
2019-08-27 00:00:00,0.9951
2019-08-23 00:00:00,1.0133
2019-08-22 00:00:00,1.0082
2019-08-20 00:00:00,1.0127
2019-08-19 00:00:00,1.0185
2019-08-16 00:00:00,1.0004
2019-08-15 00:00:00,1.0046
2019-08-14 00:00:00,1.0084
2019-08-13 00:00:00,0.9992
2019-08-09 00:00:00,1.0077
2019-08-08 00:00:00,1.0154
2019-08-07 00:00:00,1.0158
2019-08-06 00:00:00,0.9966
2019-08-05 00:00:00,1.0124
2019-08-02 00:00:00,1.0428
2019-08-01 00:00:00,1.0388
2019-07-30 00:00:00,1.0455
2019-07-29 00:00:00,1.0504
2019-07-26 00:00:00,1.0500
2019-07-25 00:00:00,1.0612
2019-07-24 00:00:00,1.0469
2019-07-23 00:00:00,1.0584
2019-07-22 00:00:00,1.0578
2019-07-19 00:00:00,1.0609
2019-07-18 00:00:00,1.0594
2019-07-17 00:00:00,1.0563
2019-07-16 00:00:00,1.0602
2019-12-13 00:00:00,${indexFundVal}
2019-12-12 00:00:00,0.9915
2019-12-11 00:00:00,0.9973
2019-12-10 00:00:00,0.9909
2019-12-09 00:00:00,0.9966
2019-12-05 00:00:00,0.9981
2019-12-04 00:00:00,1.0014
2019-12-02 00:00:00,1.0093
2019-11-29 00:00:00,0.9919
2019-11-28 00:00:00,0.9952
2019-11-27 00:00:00,1.0039
2019-11-25 00:00:00,0.9957
2019-11-22 00:00:00,1.0026
2019-11-21 00:00:00,1.0018
2019-11-19 00:00:00,1.0137
2019-11-18 00:00:00,1.0098
2019-11-15 00:00:00,1.0165
2019-11-14 00:00:00,1.0164
2019-11-13 00:00:00,1.0182
2019-11-12 00:00:00,1.0266
2019-11-11 00:00:00,1.0257
2019-11-08 00:00:00,1.0329
2019-11-07 00:00:00,1.0339
2019-11-06 00:00:00,1.0278
2019-11-05 00:00:00,1.0522
2019-11-04 00:00:00,1.0322
2019-10-31 00:00:00,1.0218
2019-10-30 00:00:00,1.0273
2019-10-29 00:00:00,1.0237
2019-10-28 00:00:00,1.0180
2019-10-25 00:00:00,1.0152
2019-10-24 00:00:00,1.0188
2019-10-23 00:00:00,1.0167
2019-10-22 00:00:00,1.0195
2019-10-21 00:00:00,1.0113
2019-10-18 00:00:00,1.0107
2019-10-17 00:00:00,1.0165
2019-10-16 00:00:00,1.0146
2019-10-15 00:00:00,1.0051
2019-10-14 00:00:00,1.0107
2019-10-11 00:00:00,1.0065
2019-10-10 00:00:00,0.9957
2019-10-09 00:00:00,0.9850
2019-10-08 00:00:00,0.9947
2019-10-07 00:00:00,0.9854
2019-10-04 00:00:00,0.9883
2019-10-03 00:00:00,0.9680
2019-10-02 00:00:00,0.9763
2019-10-01 00:00:00,0.9928
2019-09-30 00:00:00,0.9978
2020-03-04 00:00:00,0.8790
2020-03-03 00:00:00,0.8692
2020-03-02 00:00:00,0.8629
2020-02-28 00:00:00,0.8679
2020-02-27 00:00:00,0.8909
2020-02-26 00:00:00,0.8836
2020-02-24 00:00:00,0.9190
2020-02-21 00:00:00,0.9423
2020-02-20 00:00:00,0.9479
2020-02-19 00:00:00,0.9459
2020-02-18 00:00:00,0.9365
2020-02-17 00:00:00,0.9370
2020-02-14 00:00:00,0.9314
2020-02-13 00:00:00,0.9469
2020-02-12 00:00:00,0.9443
2020-02-11 00:00:00,0.9514
2020-02-10 00:00:00,0.9504
2020-02-07 00:00:00,${indexFundVal}
2020-02-06 00:00:00,0.9602
2020-02-05 00:00:00,0.9407
2020-02-04 00:00:00,0.9246
2020-02-03 00:00:00,0.9131
2020-01-31 00:00:00,0.9214
2020-01-30 00:00:00,0.9459
2020-01-29 00:00:00,0.9548
2020-01-28 00:00:00,0.9557
2020-01-27 00:00:00,0.9708
2020-01-24 00:00:00,0.9755
2020-01-23 00:00:00,0.9747
2020-01-22 00:00:00,0.9559
2020-01-21 00:00:00,0.9557
2020-01-20 00:00:00,0.9667
2020-01-17 00:00:00,0.9884
2020-01-16 00:00:00,0.9796
2020-01-14 00:00:00,0.9976
2020-01-10 00:00:00,0.9956
2020-01-09 00:00:00,0.9983
2020-01-08 00:00:00,0.9905
2020-01-07 00:00:00,1.0038
2020-01-06 00:00:00,0.9984
2020-01-03 00:00:00,1.0039
2020-01-02 00:00:00,0.9915
