Date,Fund Value
2019-07-29 00:00:00,3.0924
2019-07-26 00:00:00,3.0914
2019-07-25 00:00:00,3.0963
2019-07-24 00:00:00,3.0904
2019-07-23 00:00:00,3.0899
2019-07-22 00:00:00,3.0892
2019-07-19 00:00:00,3.0878
2019-07-18 00:00:00,3.0870
2019-07-17 00:00:00,3.0811
2019-07-16 00:00:00,3.0829
2019-12-13 00:00:00,${dollarAbundanceFund}
2019-12-12 00:00:00,3.1797
2019-12-11 00:00:00,3.1741
2019-12-10 00:00:00,3.1679
2019-12-09 00:00:00,3.1636
2019-12-05 00:00:00,3.1663
2019-12-04 00:00:00,3.1729
2019-12-02 00:00:00,3.1616
2019-11-29 00:00:00,3.1689
2019-11-28 00:00:00,3.1710
2019-11-27 00:00:00,3.1706
2019-11-25 00:00:00,3.1632
2019-11-22 00:00:00,3.1616
2019-11-21 00:00:00,3.1680
2019-11-19 00:00:00,3.1516
2019-11-18 00:00:00,3.1483
2019-11-15 00:00:00,3.1453
2019-11-14 00:00:00,3.1422
2019-11-13 00:00:00,3.1354
2019-11-12 00:00:00,3.1329
2019-11-11 00:00:00,3.1370
2019-11-08 00:00:00,3.1412
2019-11-07 00:00:00,3.1503
2019-11-06 00:00:00,3.1536
2019-11-05 00:00:00,3.1587
2019-11-04 00:00:00,3.1699
2019-10-31 00:00:00,3.1671
2019-10-30 00:00:00,3.1621
2019-10-29 00:00:00,3.1628
2019-10-28 00:00:00,3.1660
2019-10-25 00:00:00,3.1692
2019-10-24 00:00:00,3.1693
2019-10-23 00:00:00,3.1682
2019-10-22 00:00:00,3.1660
2019-10-21 00:00:00,3.1678
2019-10-18 00:00:00,3.1711
2019-10-17 00:00:00,3.1734
2019-10-16 00:00:00,3.1728
2019-10-15 00:00:00,3.1745
2019-10-14 00:00:00,3.1735
2019-10-11 00:00:00,3.1720
2019-10-10 00:00:00,3.1799
2019-10-09 00:00:00,3.1847
2019-10-08 00:00:00,3.1852
2019-10-07 00:00:00,3.1951
2019-10-04 00:00:00,3.1922
2019-10-03 00:00:00,3.1803
2019-10-02 00:00:00,3.1729
2019-10-01 00:00:00,3.1612
2019-09-30 00:00:00,3.1639
2020-03-04 00:00:00,3.2896
2020-03-03 00:00:00,3.2734
2020-03-02 00:00:00,3.2754
2020-02-28 00:00:00,3.2804
2020-02-27 00:00:00,3.2816
2020-02-26 00:00:00,3.2808
2020-02-24 00:00:00,3.2849
2020-02-21 00:00:00,3.2717
2020-02-20 00:00:00,3.2602
2020-02-19 00:00:00,3.2587
2020-02-18 00:00:00,3.2628
2020-02-17 00:00:00,3.2531
2020-02-14 00:00:00,3.2523
2020-02-13 00:00:00,3.2544
2020-02-12 00:00:00,3.2470
2020-02-11 00:00:00,3.2495
2020-02-10 00:00:00,3.2486
2020-02-07 00:00:00,${dollarAbundanceFund}
2020-02-06 00:00:00,3.2350
2020-02-05 00:00:00,3.2426
2020-02-04 00:00:00,3.2423
2020-02-03 00:00:00,3.2453
2020-01-31 00:00:00,3.2392
2020-01-30 00:00:00,3.2441
2020-01-29 00:00:00,3.2312
2020-01-28 00:00:00,3.2353
2020-01-27 00:00:00,3.2306
2020-01-24 00:00:00,3.2160
2020-01-23 00:00:00,3.2165
2020-01-22 00:00:00,3.2077
2020-01-21 00:00:00,3.2043
2020-01-20 00:00:00,3.1985
2020-01-17 00:00:00,3.1974
2020-01-16 00:00:00,3.2046
2020-01-14 00:00:00,3.1923
2020-01-10 00:00:00,3.1834
2020-01-09 00:00:00,3.1776
2020-01-08 00:00:00,3.1943
2020-01-07 00:00:00,3.1928
2020-01-06 00:00:00,3.1965
2020-01-03 00:00:00,3.1891
2020-01-02 00:00:00,3.1689
2019-12-27 00:00:00,3.1751
2019-12-26 00:00:00,3.1717
2019-12-23 00:00:00,3.1758
2019-12-20 00:00:00,3.1693
2019-12-19 00:00:00,3.1727
2019-12-18 00:00:00,3.1795
2019-12-17 00:00:00,3.1807
2019-12-16 00:00:00,3.1817
2020-03-05 00:00:00,3.2979
2020-03-10 00:00:00,3.2369
2020-03-11 00:00:00,3.2212
2020-03-12 00:00:00,3.1475
2020-03-13 00:00:00,3.0908
2020-03-16 00:00:00,3.0675
2020-03-18 00:00:00,3.0056
2020-03-19 00:00:00,2.9512
2020-03-20 00:00:00,2.9746
2020-03-23 00:00:00,2.9700
2020-03-24 00:00:00,2.9871
2020-03-25 00:00:00,3.0505
2020-03-26 00:00:00,3.0986
2020-03-27 00:00:00,3.1097
2020-03-30 00:00:00,3.0886
2020-03-31 00:00:00,3.0977
2020-04-01 00:00:00,3.0969
2020-04-02 00:00:00,3.1006
2020-04-03 00:00:00,3.1055
2020-04-06 00:00:00,3.1052
2020-04-07 00:00:00,3.1091
2020-04-08 00:00:00,3.1255
2020-04-13 00:00:00,3.1300
2020-04-14 00:00:00,3.1416
2020-04-15 00:00:00,3.1499
2020-04-16 00:00:00,3.1498
2020-04-17 00:00:00,3.1585
2020-04-20 00:00:00,3.1552
2020-04-21 00:00:00,3.1481
2020-04-22 00:00:00,3.1408
2020-04-23 00:00:00,3.1418
2020-04-24 00:00:00,3.1477
2020-04-27 00:00:00,3.1359
2020-04-28 00:00:00,3.1334
2020-04-29 00:00:00,3.1505
2020-04-30 00:00:00,3.1564
2020-05-04 00:00:00,3.1550
2020-05-05 00:00:00,3.1590
2020-05-06 00:00:00,3.1554
2020-05-07 00:00:00,3.1416
2020-05-08 00:00:00,3.1569
2020-05-11 00:00:00,3.1475
2020-05-12 00:00:00,3.1471
2020-05-13 00:00:00,3.1514
2020-05-14 00:00:00,3.1537
