Date,Fund Value
2019-09-03 00:00:00,1.2528
2019-09-02 00:00:00,1.2526
2019-08-30 00:00:00,1.2525
2019-08-29 00:00:00,1.2524
2019-08-28 00:00:00,1.2523
2019-08-27 00:00:00,1.2521
2019-08-23 00:00:00,1.2518
2019-08-22 00:00:00,1.2516
2019-08-20 00:00:00,1.2515
2019-08-19 00:00:00,1.2513
2019-08-16 00:00:00,1.2511
2019-08-15 00:00:00,1.2509
2019-08-14 00:00:00,1.2509
2019-08-13 00:00:00,1.2506
2019-08-09 00:00:00,1.2503
2019-08-08 00:00:00,1.2501
2019-08-07 00:00:00,1.2499
2019-08-06 00:00:00,1.2498
2019-08-05 00:00:00,1.2496
2019-08-02 00:00:00,1.2493
2019-08-01 00:00:00,1.2491
2019-07-30 00:00:00,1.2489
2019-07-29 00:00:00,1.2487
2019-07-26 00:00:00,1.2484
2019-07-25 00:00:00,1.2482
2019-07-24 00:00:00,1.2480
2019-07-23 00:00:00,1.2479
2019-07-22 00:00:00,1.2477
2019-07-19 00:00:00,1.2473
2019-07-18 00:00:00,1.2472
2019-07-17 00:00:00,1.2471
2019-07-16 00:00:00,1.2469
2019-12-13 00:00:00,${moneyMarketFundVal}
2019-12-12 00:00:00,1.2627
2019-12-11 00:00:00,1.2626
2019-12-10 00:00:00,1.2625
2019-12-09 00:00:00,1.2624
2019-12-05 00:00:00,1.2620
2019-12-04 00:00:00,1.2619
2019-12-02 00:00:00,1.2617
2019-11-29 00:00:00,1.2614
2019-11-28 00:00:00,1.2613
2019-11-27 00:00:00,1.2612
2019-11-25 00:00:00,1.2609
2019-11-22 00:00:00,1.2607
2019-11-21 00:00:00,1.2606
2019-11-19 00:00:00,1.2604
2019-11-18 00:00:00,1.2602
2019-11-15 00:00:00,1.2600
2019-11-14 00:00:00,1.2599
2019-11-13 00:00:00,1.2598
2019-11-12 00:00:00,1.2597
2019-11-11 00:00:00,1.2595
2019-11-08 00:00:00,1.2592
2019-11-07 00:00:00,1.2591
2019-11-06 00:00:00,1.2590
2019-11-05 00:00:00,1.2589
2019-11-04 00:00:00,1.2588
2019-10-31 00:00:00,1.2584
2019-10-30 00:00:00,1.2584
2019-10-29 00:00:00,1.2583
2019-10-28 00:00:00,1.2582
2019-10-25 00:00:00,1.2579
2019-10-24 00:00:00,1.2578
2019-10-23 00:00:00,1.2577
2019-10-22 00:00:00,1.2576
2019-10-21 00:00:00,1.2575
2019-10-18 00:00:00,1.2572
2019-10-17 00:00:00,1.2571
2019-10-16 00:00:00,1.2570
2019-10-15 00:00:00,1.2569
2019-10-14 00:00:00,1.2567
2019-10-11 00:00:00,1.2565
2019-10-10 00:00:00,1.2564
